id,pid,ms_subclass,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,alley,utilities,land_slope,exter_qual,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,electrical,kitchen_qual,functional,fireplace_qu,garage_finish,garage_qual,garage_cond,paved_drive,pool_qc,fence,ms_zoning_C (all),ms_zoning_FV,ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,lot_shape_IR2,lot_shape_IR3,lot_shape_Reg,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAn,condition_2_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,exter_cond_Fa,exter_cond_Gd,exter_cond_Po,exter_cond_TA,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,misc_feature_Elev,misc_feature_Gar2,misc_feature_Othr,misc_feature_Shed,misc_feature_TenC,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
1021,527302185,-0.8560268704969581,-0.058055291236521755,1.5856578571158162,0.6233148820609998,-0.5089231147173413,0.20352523865465202,-0.2948629250396028,1.6208852087719543,1.6254367537415677,0.8114322583119552,0.20340327721800475,2.1788067557964044,2.23152888227119,-0.7747143043018899,-0.106747708766684,1.1170865534777406,1.087971920495911,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,0.3750139707318351,2.2332367473351287,0.24432160216045984,0.3011349633865639,0.354834845499824,0.848900236866652,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.6756462594945043,0.17091856261119803,0,4,3,4,4,3,1,6,3,3,5,4,8,2,3,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1416,905479110,3.07886739040555,0.29638349641192235,0.1703598895045866,-0.7772085490709472,-0.5089231147173413,-0.7247326386408343,-1.6333236611949358,-0.5587742229484277,1.2714132947095473,-0.2830107870867095,-0.9967598129176909,0.23352656635246583,0.00523361133623937,-0.7747143043018899,-0.106747708766684,-0.6571226303156339,1.087971920495911,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.905277898270524,-0.9092317955756015,0.18348594843920077,-1.007185866242067,-1.0659110385701989,-0.752985014010184,0.0070649991362978825,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.6756462594945043,0.17091856261119803,0,4,3,3,3,3,1,5,1,3,5,3,8,0,1,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35,527453150,1.4586168123868701,-1.0032253916323728,-1.4146853665777905,0.6233148820609998,0.4001637034420912,0.10406903751584994,-0.4382694324848171,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,0.6094734956849694,-0.4882516034864616,-0.8061273318489426,-0.7747143043018899,-0.106747708766684,-1.3037233106314414,-0.811347958871525,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,-1.0160557241369776,-0.18993854591549297,-1.5454238327717034,-0.9092317955756015,0.23780349640461065,-1.007185866242067,-0.754263554322581,-0.752985014010184,-0.261968613091035,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,1.7037042727921141,0,4,3,3,4,3,1,1,1,5,5,3,8,0,1,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2904,923125030,-0.8560268704969581,1.9799677377420322,3.924705455364822,-3.578255411334841,-2.327096751036206,-0.6915805715945669,-1.585521492046531,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,-1.2764970745282664,-2.327905719295435,1.0837499870336154,-0.7747143043018899,-0.106747708766684,0.20238315205537866,-0.811347958871525,-0.24281984334203655,-1.0344983253651114,1.2445211308169444,0.20194404493759072,-0.18993854591549297,-0.2651319637693444,-0.9092317955756015,0.18565865035781717,-1.007185866242067,-0.9284195014021321,-0.752985014010184,-0.7103579668032565,1.8799989671963873,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,-1.3618671475697182,0,4,3,3,0,0,0,0,0,3,4,3,5,0,1,2,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2174,908127100,0.7642237075217218,0.6803588496977369,0.34747948149239644,-0.07694683350497365,-0.5089231147173413,0.6013500432098604,0.27876310474125415,0.0330915235239475,0.7936948921603154,-0.2830107870867095,-1.2764970745282664,-0.5322624675010303,-0.8556005600919414,-0.7747143043018899,-0.106747708766684,-1.3431501813824054,1.087971920495911,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.905277898270524,-0.9092317955756015,-4.0532827928627695,-2.315506695870698,-2.1658433359147327,-0.752985014010184,-0.2320759895102202,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,-0.5954742924792601,0,4,3,3,4,3,3,6,1,3,5,3,8,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2211,909275030,0.7642237075217218,0.7098954153351071,-0.6792980907907342,-0.7772085490709472,0.4001637034420912,-0.7578847056871016,-1.6333236611949358,-0.5587742229484277,-0.34088631389411084,-0.2830107870867095,0.34101596236514276,-0.12516197536626947,-0.3979731988442016,1.5765681065839807,-0.106747708766684,0.9948632541497525,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,1.419943814012159,4.7613408374409225,1.0151599052330147,-0.9092317955756015,0.1813132465205844,1.609455793015195,1.825994293198138,-0.752985014010184,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.6756462594945043,-0.5954742924792601,0,4,3,3,3,3,1,4,1,3,4,3,8,0,1,3,3,3,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1539,909425010,-0.1616337656318096,-1.7121029669292611,1.0513501597457218,0.6233148820609998,3.1274241579203887,-1.0894053761497753,1.04359781111573,1.216823016468698,-0.2193240418168509,-0.2830107870867095,-0.2455299087538062,-0.5718722451141423,-0.06155524679180914,1.1443643467408235,-0.106747708766684,0.9002387643474392,-0.811347958871525,3.7728459530026104,-1.0344983253651114,1.2445211308169444,0.20194404493759072,-0.18993854591549297,1.0151599052330147,2.2332367473351287,0.15958622733442043,0.3011349633865639,-0.19054825193350733,-0.752985014010184,1.068253136255222,2.129835235475308,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,0.17091856261119803,0,4,3,4,3,3,1,4,1,5,5,4,8,3,1,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2420,528228280,1.4586168123868701,-0.4420306445223362,-1.2659491431291303,0.6233148820609998,-0.5089231147173413,1.1317831159501384,1.04359781111573,-0.4790999878463772,0.01953515945776516,-0.2830107870867095,0.45381324527263295,0.3567569855932583,0.49996589376622835,-0.7747143043018899,-0.106747708766684,-0.26285392280599507,1.087971920495911,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,-1.0160557241369776,-0.18993854591549297,-0.2651319637693444,0.6620024758797637,0.30515725588171894,0.3011349633865639,-0.163049944499894,0.04795761142823397,-0.4712169781567383,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,1.7878231561436813,-1.3618671475697182,0,4,3,4,4,3,3,6,1,5,5,4,8,4,3,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2779,907192010,0.06983060265657325,1.0938707686209217,0.6440303904501342,0.6233148820609998,-0.5089231147173413,0.9991748477650688,0.8523891345221112,-0.5587742229484277,0.5463050051258916,-0.2830107870867095,-0.789212812367909,-0.31220814742818664,-0.5983397732283472,1.435632097939473,-0.106747708766684,0.7169038153554572,1.087971920495911,-0.24281984334203655,0.7735226114661854,1.2445211308169444,0.20194404493759072,-0.18993854591549297,1.0151599052330147,-0.9092317955756015,0.2964664482072533,0.3011349633865639,0.08901787364156169,0.41639121912990623,0.6497564061238152,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,-1.3618671475697182,0,4,3,4,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
953,914476020,0.7642237075217218,0.5031394558735148,0.031207660627587216,-0.7772085490709472,-0.5089231147173413,0.17037317160838467,-0.34266509418800756,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,-1.2764970745282664,-2.327905719295435,0.3465988862129318,0.24002495793856565,-0.106747708766684,0.46654318608683665,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,1.419943814012159,4.7613408374409225,1.0151599052330147,-0.9092317955756015,0.24214890024184346,0.3011349633865639,0.3044212818715329,-0.752985014010184,-0.7103579668032565,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.6756462594945043,0.9373114177016562,0,4,3,3,0,0,0,0,0,3,5,4,8,0,1,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,535377150,0.30129497094495605,0.6508222840603665,-0.3335370558592761,-1.4774702646369207,2.2183373397609563,-2.3823359909542026,0.9001913036705159,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,-0.362839082977596,-1.4366857230004182,-1.1004930398947859,-0.018357724576365173,-0.106747708766684,-0.9035405725091581,-0.811347958871525,-0.24281984334203655,-1.0344983253651114,-0.7534679080102586,-1.0160557241369776,-0.18993854591549297,-0.2651319637693444,-0.9092317955756015,0.16175892925303684,-1.007185866242067,-0.878005937773841,-0.752985014010184,-0.7103579668032565,2.429638757410013,-0.10019464237103111,1.6612852720187563,-0.06599749922443089,-0.09365849345563908,-0.43653063715467266,0.9373114177016562,0,4,3,4,2,3,1,1,1,4,5,3,8,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
714,902301060,0.30129497094495605,0.060090971312959617,-0.06555382302860442,-1.4774702646369207,-1.4180099328767737,-2.050815320491529,-1.6333236611949358,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,0.2507781360391506,-0.8381379724022832,-0.8135483160853924,0.8155136599036388,-0.106747708766684,0.024962233676041213,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,0.3750139707318351,-0.9092317955756015,0.23563079448599428,0.3011349633865639,1.133953556118869,-0.752985014010184,-0.7103579668032565,2.296392747661255,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,0.9373114177016562,0,4,3,4,2,3,1,1,1,3,5,4,8,0,1,3,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1637,527212060,0.06983060265657325,1.1824804655330328,0.437237276807759,1.3235765976269733,-0.5089231147173413,1.0986310489038709,0.9957956419673254,0.27211422883009906,1.1562490369521432,-0.2830107870867095,-0.9087779322498485,0.20051841834153927,0.00523361133623937,2.459767094089562,-0.106747708766684,2.057417420888229,1.087971920495911,-0.24281984334203655,2.581543548297482,1.2445211308169444,1.419943814012159,-0.18993854591549297,2.2954517742353735,0.6620024758797637,0.30298455396310253,1.609455793015195,1.1752010172692888,0.20814613651591757,-0.2320759895102202,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,0.304920627278112,-0.5954742924792601,0,4,3,4,5,3,2,6,1,5,5,5,8,4,3,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
538,531369020,-0.8560268704969581,0.5326760215108851,0.034156582034252106,1.3235765976269733,-0.5089231147173413,1.0654789818576036,0.9479934728189207,0.9436542104045249,0.15389346017473668,4.271284466346444,-0.7756771384190101,0.999315600205962,0.8660677827644202,-0.7747143043018899,-0.106747708766684,0.0289049207511376,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.2651319637693444,-0.9092317955756015,0.3008118520444861,1.609455793015195,1.7068349609858136,0.9289944994104937,-0.17229074234859068,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-1.919433166020242,0.9373114177016562,0,4,3,4,4,3,4,4,3,5,5,4,8,0,2,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
546,531385020,-0.8560268704969581,0.20777379949981134,-0.2629472496872354,0.6233148820609998,-0.5089231147173413,0.9660227807188014,0.8045869653737063,-0.5587742229484277,-0.9039115740414201,-0.2830107870867095,1.958528999258552,0.8716840945637127,0.6731221926167245,-0.7747143043018899,-0.106747708766684,-0.12485987517762151,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,-0.2651319637693444,0.6620024758797637,0.2942937462886369,0.3011349633865639,0.2494246670043062,1.5697485997612282,-0.12745180697736855,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.807256269371065,0.9373114177016562,0,4,3,4,4,3,1,6,1,5,5,4,8,3,2,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
533,528490070,0.06983060265657325,0.20777379949981134,-0.33703890002969067,0.6233148820609998,-0.5089231147173413,1.032326914811336,0.9001913036705159,-0.5587742229484277,-0.07216971246016779,-0.2830107870867095,-0.3696069199520454,-0.5410646403039441,-0.8654952057405412,1.2007387501986266,-0.106747708766684,0.30686435954543295,1.087971920495911,-0.24281984334203655,0.7735226114661854,1.2445211308169444,0.20194404493759072,-0.18993854591549297,-0.2651319637693444,-0.9092317955756015,0.2986391501258697,0.3011349633865639,0.7123128421367976,-0.752985014010184,-0.03777393623492426,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-1.1779819015874573,0.9373114177016562,0,4,3,4,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
718,902327070,0.30129497094495605,0.3554566276866631,-0.28672292852847103,-0.07694683350497365,1.3092505216015238,-2.3823359909542026,-1.6333236611949358,-0.5587742229484277,-0.9465650028404586,-0.2830107870867095,0.7922050939951035,-0.3100076042274582,-0.17781733316285656,1.37925769448167,-0.106747708766684,1.0047199718374935,-0.811347958871525,-0.24281984334203655,0.7735226114661854,-0.7534679080102586,0.20194404493759072,-0.18993854591549297,1.0151599052330147,-0.9092317955756015,0.14003191006687288,-1.007185866242067,-0.5296940436147386,-0.752985014010184,2.8020253039424783,-0.3685274473139001,-0.10019464237103111,-0.2859124751199385,-0.06599749922443089,-0.09365849345563908,-0.06580500493828036,0.9373114177016562,0,4,3,3,2,4,2,1,1,4,4,5,8,0,1,3,3,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
